Time,0.5 0.5
3261,49.6416
3261.5,49.6419
3262,49.6421
3262.5,49.6424
3263,49.6426
3263.5,49.6429
3264,49.6431
3264.5,49.6434
3265,49.6436
3265.5,49.6439
3266,49.6441
3266.5,49.6444
3267,49.6446
3267.5,49.6449
3268,49.6451
3268.5,49.6454
3269,49.6456
3269.5,49.6459
3270,49.6461
3270.5,49.6464
3271,49.6466
3271.5,49.6469
3272,49.6471
3272.5,49.6474
3273,49.6476
3273.5,49.6478
3274,49.6481
3274.5,49.6483
3275,49.6486
3275.5,49.6488
3276,49.6491
3276.5,49.6493
3277,49.6496
3277.5,49.6498
3278,49.6501
3278.5,49.6503
3279,49.6505
3279.5,49.6508
3280,49.651
3280.5,49.6513
3281,49.6515
3281.5,49.6518
3282,49.652
3282.5,49.6523
3283,49.6525
3283.5,49.6527
3284,49.653
3284.5,49.6532
3285,49.6535
3285.5,49.6537
3286,49.654
3286.5,49.6542
3287,49.6544
3287.5,49.6547
3288,49.6549
3288.5,49.6552
3289,49.6554
3289.5,49.6557
3290,49.6559
3290.5,49.6561
3291,49.6564
3291.5,49.6566
3292,49.6569
3292.5,49.6571
3293,49.6573
3293.5,49.6576
3294,49.6578
3294.5,49.6581
3295,49.6583
3295.5,49.6585
3296,49.6588
3296.5,49.659
3297,49.6592
3297.5,49.6595
3298,49.6597
3298.5,49.66
3299,49.6602
3299.5,49.6604
3300,49.6607
3300.5,49.6609
3301,49.6612
3301.5,49.6614
3302,49.6616
3302.5,49.6619
3303,49.6621
3303.5,49.6623
3304,49.6626
3304.5,49.6628
3305,49.663
3305.5,49.6633
3306,49.6635
3306.5,49.6638
3307,49.664
3307.5,49.6642
3308,49.6645
3308.5,49.6647
3309,49.6649
3309.5,49.6652
3310,49.6654
3310.5,49.6656
3311,49.6659
3311.5,49.6661
3312,49.6663
3312.5,49.6666
3313,49.6668
3313.5,49.667
3314,49.6673
3314.5,49.6675
3315,49.6677
3315.5,49.668
3316,49.6682
3316.5,49.6684
3317,49.6687
3317.5,49.6689
3318,49.6691
3318.5,49.6694
3319,49.6696
3319.5,49.6698
3320,49.67
3320.5,49.6703
3321,49.6705
3321.5,49.6707
3322,49.671
3322.5,49.6712
3323,49.6714
3323.5,49.6717
3324,49.6719
3324.5,49.6721
3325,49.6724
3325.5,49.6726
3326,49.6728
3326.5,49.673
3327,49.6733
3327.5,49.6735
3328,49.6737
3328.5,49.674
3329,49.6742
3329.5,49.6744
3330,49.6746
3330.5,49.6749
3331,49.6751
3331.5,49.6753
3332,49.6755
3332.5,49.6758
3333,49.676
3333.5,49.6762
3334,49.6765
3334.5,49.6767
3335,49.6769
3335.5,49.6771
3336,49.6774
3336.5,49.6776
3337,49.6778
3337.5,49.678
3338,49.6783
3338.5,49.6785
3339,49.6787
3339.5,49.6789
3340,49.6792
3340.5,49.6794
3341,49.6796
3341.5,49.6798
3342,49.6801
3342.5,49.6803
3343,49.6805
3343.5,49.6807
3344,49.681
3344.5,49.6812
3345,49.6814
3345.5,49.6816
3346,49.6818
3346.5,49.6821
3347,49.6823
3347.5,49.6825
3348,49.6827
3348.5,49.683
3349,49.6832
3349.5,49.6834
3350,49.6836
3350.5,49.6838
3351,49.6841
3351.5,49.6843
3352,49.6845
3352.5,49.6847
3353,49.6849
3353.5,49.6852
3354,49.6854
3354.5,49.6856
3355,49.6858
3355.5,49.686
3356,49.6863
3356.5,49.6865
3357,49.6867
3357.5,49.6869
3358,49.6871
3358.5,49.6874
3359,49.6876
3359.5,49.6878
3360,49.688
3360.5,49.6882
3361,49.6885
3361.5,49.6887
3362,49.6889
3362.5,49.6891
3363,49.6893
3363.5,49.6895
3364,49.6898
3364.5,49.69
3365,49.6902
3365.5,49.6904
3366,49.6906
3366.5,49.6908
3367,49.6911
3367.5,49.6913
3368,49.6915
3368.5,49.6917
3369,49.6919
3369.5,49.6921
3370,49.6924
3370.5,49.6926
3371,49.6928
3371.5,49.693
3372,49.6932
3372.5,49.6934
3373,49.6936
3373.5,49.6939
3374,49.6941
3374.5,49.6943
3375,49.6945
3375.5,49.6947
3376,49.6949
3376.5,49.6951
3377,49.6954
3377.5,49.6956
3378,49.6958
3378.5,49.696
3379,49.6962
3379.5,49.6964
3380,49.6966
3380.5,49.6968
3381,49.6971
3381.5,49.6973
3382,49.6975
3382.5,49.6977
3383,49.6979
3383.5,49.6981
3384,49.6983
3384.5,49.6985
3385,49.6988
3385.5,49.699
3386,49.6992
3386.5,49.6994
3387,49.6996
3387.5,49.6998
3388,49.7
3388.5,49.7002
3389,49.7004
3389.5,49.7006
3390,49.7009
3390.5,49.7011
3391,49.7013
3391.5,49.7015
3392,49.7017
3392.5,49.7019
3393,49.7021
3393.5,49.7023
3394,49.7025
3394.5,49.7027
3395,49.7029
3395.5,49.7032
3396,49.7034
3396.5,49.7036
3397,49.7038
3397.5,49.704
3398,49.7042
3398.5,49.7044
3399,49.7046
3399.5,49.7048
3400,49.705
3400.5,49.7052
3401,49.7054
3401.5,49.7056
3402,49.7058
3402.5,49.706
3403,49.7063
3403.5,49.7065
3404,49.7067
3404.5,49.7069
3405,49.7071
3405.5,49.7073
3406,49.7075
3406.5,49.7077
3407,49.7079
3407.5,49.7081
3408,49.7083
3408.5,49.7085
3409,49.7087
3409.5,49.7089
3410,49.7091
3410.5,49.7093
3411,49.7095
3411.5,49.7097
3412,49.7099
3412.5,49.7101
3413,49.7103
3413.5,49.7105
3414,49.7107
3414.5,49.7109
3415,49.7111
3415.5,49.7113
3416,49.7116
3416.5,49.7118
3417,49.712
3417.5,49.7122
3418,49.7124
3418.5,49.7126
3419,49.7128
3419.5,49.713
3420,49.7132
3420.5,49.7134
3421,49.7136
3421.5,49.7138
3422,49.714
3422.5,49.7142
3423,49.7144
3423.5,49.7146
3424,49.7148
3424.5,49.715
3425,49.7152
3425.5,49.7154
3426,49.7156
3426.5,49.7158
3427,49.716
3427.5,49.7162
3428,49.7164
3428.5,49.7166
3429,49.7168
3429.5,49.717
3430,49.7172
3430.5,49.7173
3431,49.7175
3431.5,49.7177
3432,49.7179
3432.5,49.7181
3433,49.7183
3433.5,49.7185
3434,49.7187
3434.5,49.7189
3435,49.7191
3435.5,49.7193
3436,49.7195
3436.5,49.7197
3437,49.7199
3437.5,49.7201
3438,49.7203
3438.5,49.7205
3439,49.7207
3439.5,49.7209
3440,49.7211
3440.5,49.7213
3441,49.7215
3441.5,49.7217
3442,49.7219
3442.5,49.7221
3443,49.7223
3443.5,49.7224
3444,49.7226
3444.5,49.7228
3445,49.723
3445.5,49.7232
3446,49.7234
3446.5,49.7236
3447,49.7238
3447.5,49.724
3448,49.7242
3448.5,49.7244
3449,49.7246
3449.5,49.7248
3450,49.725
3450.5,49.7252
3451,49.7253
3451.5,49.7255
3452,49.7257
3452.5,49.7259
3453,49.7261
3453.5,49.7263
3454,49.7265
3454.5,49.7267
3455,49.7269
3455.5,49.7271
3456,49.7273
3456.5,49.7275
3457,49.7276
3457.5,49.7278
3458,49.728
3458.5,49.7282
3459,49.7284
3459.5,49.7286
3460,49.7288
3460.5,49.729
3461,49.7292
3461.5,49.7294
3462,49.7295
3462.5,49.7297
3463,49.7299
3463.5,49.7301
3464,49.7303
3464.5,49.7305
3465,49.7307
3465.5,49.7309
3466,49.7311
3466.5,49.7312
3467,49.7314
3467.5,49.7316
3468,49.7318
3468.5,49.732
3469,49.7322
3469.5,49.7324
3470,49.7326
3470.5,49.7327
3471,49.7329
3471.5,49.7331
3472,49.7333
3472.5,49.7335
3473,49.7337
3473.5,49.7339
3474,49.7341
3474.5,49.7342
3475,49.7344
3475.5,49.7346
3476,49.7348
3476.5,49.735
3477,49.7352
3477.5,49.7354
3478,49.7355
3478.5,49.7357
3479,49.7359
3479.5,49.7361
3480,49.7363
3480.5,49.7365
3481,49.7366
3481.5,49.7368
3482,49.737
3482.5,49.7372
3483,49.7374
3483.5,49.7376
3484,49.7377
3484.5,49.7379
3485,49.7381
3485.5,49.7383
3486,49.7385
3486.5,49.7387
3487,49.7388
3487.5,49.739
3488,49.7392
3488.5,49.7394
3489,49.7396
3489.5,49.7398
3490,49.7399
3490.5,49.7401
3491,49.7403
3491.5,49.7405
3492,49.7407
3492.5,49.7409
3493,49.741
3493.5,49.7412
3494,49.7414
3494.5,49.7416
3495,49.7418
3495.5,49.7419
3496,49.7421
3496.5,49.7423
3497,49.7425
3497.5,49.7427
3498,49.7428
3498.5,49.743
3499,49.7432
3499.5,49.7434
3500,49.7436
3500.5,49.7437
3501,49.7439
3501.5,49.7441
3502,49.7443
3502.5,49.7445
3503,49.7446
3503.5,49.7448
3504,49.745
3504.5,49.7452
3505,49.7453
3505.5,49.7455
3506,49.7457
3506.5,49.7459
3507,49.7461
3507.5,49.7462
3508,49.7464
3508.5,49.7466
3509,49.7468
3509.5,49.7469
3510,49.7471
3510.5,49.7473
3511,49.7475
3511.5,49.7477
3512,49.7478
3512.5,49.748
3513,49.7482
3513.5,49.7484
3514,49.7485
3514.5,49.7487
3515,49.7489
3515.5,49.7491
3516,49.7492
3516.5,49.7494
3517,49.7496
3517.5,49.7498
3518,49.7499
3518.5,49.7501
3519,49.7503
3519.5,49.7505
3520,49.7506
3520.5,49.7508
3521,49.751
3521.5,49.7512
3522,49.7513
3522.5,49.7515
3523,49.7517
3523.5,49.7519
3524,49.752
3524.5,49.7522
3525,49.7524
3525.5,49.7526
3526,49.7527
3526.5,49.7529
3527,49.7531
3527.5,49.7532
3528,49.7534
3528.5,49.7536
3529,49.7538
3529.5,49.7539
3530,49.7541
3530.5,49.7543
3531,49.7545
3531.5,49.7546
3532,49.7548
3532.5,49.755
3533,49.7551
3533.5,49.7553
3534,49.7555
3534.5,49.7557
3535,49.7558
3535.5,49.756
3536,49.7562
3536.5,49.7563
3537,49.7565
3537.5,49.7567
3538,49.7568
3538.5,49.757
3539,49.7572
3539.5,49.7574
3540,49.7575
3540.5,49.7577
3541,49.7579
3541.5,49.758
3542,49.7582
3542.5,49.7584
3543,49.7585
3543.5,49.7587
3544,49.7589
3544.5,49.759
3545,49.7592
3545.5,49.7594
3546,49.7596
3546.5,49.7597
3547,49.7599
3547.5,49.7601
3548,49.7602
3548.5,49.7604
3549,49.7606
3549.5,49.7607
3550,49.7609
3550.5,49.7611
3551,49.7612
3551.5,49.7614
3552,49.7616
3552.5,49.7617
3553,49.7619
3553.5,49.7621
3554,49.7622
3554.5,49.7624
3555,49.7626
3555.5,49.7627
3556,49.7629
3556.5,49.7631
3557,49.7632
3557.5,49.7634
3558,49.7636
3558.5,49.7637
3559,49.7639
3559.5,49.7641
3560,49.7642
3560.5,49.7644
3561,49.7646
3561.5,49.7647
3562,49.7649
3562.5,49.765
3563,49.7652
3563.5,49.7654
3564,49.7655
3564.5,49.7657
3565,49.7659
3565.5,49.766
3566,49.7662
3566.5,49.7664
3567,49.7665
3567.5,49.7667
3568,49.7668
3568.5,49.767
3569,49.7672
3569.5,49.7673
3570,49.7675
3570.5,49.7677
3571,49.7678
3571.5,49.768
3572,49.7681
3572.5,49.7683
3573,49.7685
3573.5,49.7686
3574,49.7688
3574.5,49.769
3575,49.7691
3575.5,49.7693
3576,49.7694
3576.5,49.7696
3577,49.7698
3577.5,49.7699
3578,49.7701
3578.5,49.7703
3579,49.7704
3579.5,49.7706
3580,49.7707
3580.5,49.7709
3581,49.7711
3581.5,49.7712
3582,49.7714
3582.5,49.7715
3583,49.7717
3583.5,49.7719
3584,49.772
3584.5,49.7722
3585,49.7723
3585.5,49.7725
3586,49.7727
3586.5,49.7728
3587,49.773
3587.5,49.7731
3588,49.7733
3588.5,49.7734
3589,49.7736
3589.5,49.7738
3590,49.7739
3590.5,49.7741
3591,49.7742
3591.5,49.7744
3592,49.7746
3592.5,49.7747
3593,49.7749
3593.5,49.775
3594,49.7752
3594.5,49.7753
3595,49.7755
3595.5,49.7757
3596,49.7758
3596.5,49.776
3597,49.7761
3597.5,49.7763
3598,49.7764
3598.5,49.7766
3599,49.7768
3599.5,49.7769
3600,49.7771
3600.5,49.7772
3601,49.7774
3601.5,49.7775
3602,49.7777
3602.5,49.7778
3603,49.778
3603.5,49.7782
3604,49.7783
3604.5,49.7785
3605,49.7786
3605.5,49.7788
3606,49.7789
3606.5,49.7791
3607,49.7792
3607.5,49.7794
3608,49.7795
3608.5,49.7797
3609,49.7799
3609.5,49.78
3610,49.7802
3610.5,49.7803
3611,49.7805
3611.5,49.7806
3612,49.7808
3612.5,49.7809
3613,49.7811
3613.5,49.7812
3614,49.7814
3614.5,49.7815
3615,49.7817
3615.5,49.7818
3616,49.782
3616.5,49.7822
3617,49.7823
3617.5,49.7825
3618,49.7826
3618.5,49.7828
3619,49.7829
3619.5,49.7831
3620,49.7832
3620.5,49.7834
3621,49.7835
3621.5,49.7837
3622,49.7838
3622.5,49.784
3623,49.7841
3623.5,49.7843
3624,49.7844
3624.5,49.7846
3625,49.7847
3625.5,49.7849
3626,49.785
3626.5,49.7852
3627,49.7853
3627.5,49.7855
3628,49.7856
3628.5,49.7858
3629,49.7859
3629.5,49.7861
3630,49.7862
3630.5,49.7864
3631,49.7865
3631.5,49.7867
3632,49.7868
3632.5,49.787
3633,49.7871
3633.5,49.7873
3634,49.7874
3634.5,49.7876
3635,49.7877
3635.5,49.7879
3636,49.788
3636.5,49.7882
3637,49.7883
3637.5,49.7885
3638,49.7886
3638.5,49.7888
3639,49.7889
3639.5,49.7891
3640,49.7892
3640.5,49.7894
3641,49.7895
3641.5,49.7896
3642,49.7898
3642.5,49.7899
3643,49.7901
3643.5,49.7902
3644,49.7904
3644.5,49.7905
3645,49.7907
3645.5,49.7908
3646,49.791
3646.5,49.7911
3647,49.7913
3647.5,49.7914
3648,49.7916
3648.5,49.7917
3649,49.7918
3649.5,49.792
3650,49.7921
3650.5,49.7923
3651,49.7924
3651.5,49.7926
3652,49.7927
3652.5,49.7929
3653,49.793
3653.5,49.7932
3654,49.7933
3654.5,49.7934
3655,49.7936
3655.5,49.7937
3656,49.7939
3656.5,49.794
3657,49.7942
3657.5,49.7943
3658,49.7945
3658.5,49.7946
3659,49.7947
3659.5,49.7949
3660,49.795
3660.5,49.7952
3661,49.7953
3661.5,49.7955
3662,49.7956
3662.5,49.7957
3663,49.7959
3663.5,49.796
3664,49.7962
3664.5,49.7963
3665,49.7965
3665.5,49.7966
3666,49.7967
3666.5,49.7969
3667,49.797
3667.5,49.7972
3668,49.7973
3668.5,49.7975
3669,49.7976
3669.5,49.7977
3670,49.7979
3670.5,49.798
3671,49.7982
3671.5,49.7983
3672,49.7984
3672.5,49.7986
3673,49.7987
3673.5,49.7989
3674,49.799
3674.5,49.7991
3675,49.7993
3675.5,49.7994
3676,49.7996
3676.5,49.7997
3677,49.7998
3677.5,49.8
3678,49.8001
3678.5,49.8003
3679,49.8004
3679.5,49.8005
3680,49.8007
3680.5,49.8008
3681,49.801
3681.5,49.8011
3682,49.8012
3682.5,49.8014
3683,49.8015
3683.5,49.8017
3684,49.8018
3684.5,49.8019
3685,49.8021
3685.5,49.8022
3686,49.8024
3686.5,49.8025
3687,49.8026
3687.5,49.8028
3688,49.8029
3688.5,49.803
3689,49.8032
3689.5,49.8033
3690,49.8035
3690.5,49.8036
3691,49.8037
3691.5,49.8039
3692,49.804
3692.5,49.8041
3693,49.8043
3693.5,49.8044
3694,49.8046
3694.5,49.8047
3695,49.8048
3695.5,49.805
3696,49.8051
3696.5,49.8052
3697,49.8054
3697.5,49.8055
3698,49.8056
3698.5,49.8058
3699,49.8059
3699.5,49.8061
3700,49.8062
3700.5,49.8063
3701,49.8065
3701.5,49.8066
3702,49.8067
3702.5,49.8069
3703,49.807
3703.5,49.8071
3704,49.8073
3704.5,49.8074
3705,49.8075
3705.5,49.8077
3706,49.8078
3706.5,49.8079
3707,49.8081
3707.5,49.8082
3708,49.8083
3708.5,49.8085
3709,49.8086
3709.5,49.8088
3710,49.8089
3710.5,49.809
3711,49.8092
3711.5,49.8093
3712,49.8094
3712.5,49.8096
3713,49.8097
3713.5,49.8098
3714,49.81
3714.5,49.8101
3715,49.8102
3715.5,49.8104
3716,49.8105
3716.5,49.8106
3717,49.8107
3717.5,49.8109
3718,49.811
3718.5,49.8111
3719,49.8113
3719.5,49.8114
3720,49.8115
3720.5,49.8117
3721,49.8118
3721.5,49.8119
3722,49.8121
3722.5,49.8122
3723,49.8123
3723.5,49.8125
3724,49.8126
3724.5,49.8127
3725,49.8129
3725.5,49.813
3726,49.8131
3726.5,49.8132
3727,49.8134
3727.5,49.8135
3728,49.8136
3728.5,49.8138
3729,49.8139
3729.5,49.814
3730,49.8142
3730.5,49.8143
3731,49.8144
3731.5,49.8146
3732,49.8147
3732.5,49.8148
3733,49.8149
3733.5,49.8151
3734,49.8152
3734.5,49.8153
3735,49.8155
3735.5,49.8156
3736,49.8157
3736.5,49.8158
3737,49.816
3737.5,49.8161
3738,49.8162
3738.5,49.8164
3739,49.8165
3739.5,49.8166
3740,49.8167
3740.5,49.8169
3741,49.817
3741.5,49.8171
3742,49.8173
3742.5,49.8174
3743,49.8175
3743.5,49.8176
3744,49.8178
3744.5,49.8179
3745,49.818
3745.5,49.8182
3746,49.8183
3746.5,49.8184
3747,49.8185
3747.5,49.8187
3748,49.8188
3748.5,49.8189
3749,49.819
3749.5,49.8192
3750,49.8193
3750.5,49.8194
3751,49.8195
3751.5,49.8197
3752,49.8198
3752.5,49.8199
3753,49.8201
3753.5,49.8202
3754,49.8203
3754.5,49.8204
3755,49.8206
3755.5,49.8207
3756,49.8208
3756.5,49.8209
3757,49.8211
3757.5,49.8212
3758,49.8213
3758.5,49.8214
3759,49.8216
3759.5,49.8217
3760,49.8218
3760.5,49.8219
3761,49.8221
3761.5,49.8222
3762,49.8223
3762.5,49.8224
3763,49.8226
3763.5,49.8227
3764,49.8228
3764.5,49.8229
3765,49.823
3765.5,49.8232
3766,49.8233
3766.5,49.8234
3767,49.8235
3767.5,49.8237
3768,49.8238
3768.5,49.8239
3769,49.824
3769.5,49.8242
3770,49.8243
3770.5,49.8244
3771,49.8245
3771.5,49.8247
3772,49.8248
3772.5,49.8249
3773,49.825
3773.5,49.8251
3774,49.8253
3774.5,49.8254
3775,49.8255
3775.5,49.8256
3776,49.8258
3776.5,49.8259
3777,49.826
3777.5,49.8261
3778,49.8262
3778.5,49.8264
3779,49.8265
3779.5,49.8266
3780,49.8267
3780.5,49.8268
3781,49.827
3781.5,49.8271
3782,49.8272
3782.5,49.8273
3783,49.8275
3783.5,49.8276
3784,49.8277
3784.5,49.8278
3785,49.8279
3785.5,49.8281
3786,49.8282
3786.5,49.8283
3787,49.8284
3787.5,49.8285
3788,49.8287
3788.5,49.8288
3789,49.8289
3789.5,49.829
3790,49.8291
3790.5,49.8293
3791,49.8294
3791.5,49.8295
3792,49.8296
3792.5,49.8297
3793,49.8299
3793.5,49.83
3794,49.8301
3794.5,49.8302
3795,49.8303
3795.5,49.8304
3796,49.8306
3796.5,49.8307
3797,49.8308
3797.5,49.8309
3798,49.831
3798.5,49.8312
3799,49.8313
3799.5,49.8314
3800,49.8315
3800.5,49.8316
3801,49.8317
3801.5,49.8319
3802,49.832
3802.5,49.8321
3803,49.8322
3803.5,49.8323
3804,49.8325
3804.5,49.8326
3805,49.8327
3805.5,49.8328
3806,49.8329
3806.5,49.833
3807,49.8332
3807.5,49.8333
3808,49.8334
3808.5,49.8335
3809,49.8336
3809.5,49.8337
3810,49.8339
3810.5,49.834
3811,49.8341
3811.5,49.8342
3812,49.8343
3812.5,49.8344
3813,49.8345
3813.5,49.8347
3814,49.8348
3814.5,49.8349
3815,49.835
3815.5,49.8351
3816,49.8352
3816.5,49.8354
3817,49.8355
3817.5,49.8356
3818,49.8357
3818.5,49.8358
3819,49.8359
3819.5,49.836
3820,49.8362
3820.5,49.8363
3821,49.8364
3821.5,49.8365
3822,49.8366
3822.5,49.8367
3823,49.8368
3823.5,49.837
3824,49.8371
3824.5,49.8372
3825,49.8373
3825.5,49.8374
3826,49.8375
3826.5,49.8376
3827,49.8378
3827.5,49.8379
3828,49.838
3828.5,49.8381
3829,49.8382
3829.5,49.8383
3830,49.8384
3830.5,49.8386
3831,49.8387
3831.5,49.8388
3832,49.8389
3832.5,49.839
3833,49.8391
3833.5,49.8392
3834,49.8393
3834.5,49.8395
3835,49.8396
3835.5,49.8397
3836,49.8398
3836.5,49.8399
3837,49.84
3837.5,49.8401
3838,49.8402
3838.5,49.8404
3839,49.8405
3839.5,49.8406
3840,49.8407
3840.5,49.8408
3841,49.8409
3841.5,49.841
3842,49.8411
3842.5,49.8412
3843,49.8414
3843.5,49.8415
3844,49.8416
3844.5,49.8417
3845,49.8418
3845.5,49.8419
3846,49.842
3846.5,49.8421
3847,49.8422
3847.5,49.8424
3848,49.8425
3848.5,49.8426
3849,49.8427
3849.5,49.8428
3850,49.8429
3850.5,49.843
3851,49.8431
3851.5,49.8432
3852,49.8433
3852.5,49.8435
3853,49.8436
3853.5,49.8437
3854,49.8438
3854.5,49.8439
3855,49.844
3855.5,49.8441
3856,49.8442
3856.5,49.8443
3857,49.8444
3857.5,49.8445
3858,49.8447
3858.5,49.8448
3859,49.8449
3859.5,49.845
3860,49.8451
3860.5,49.8452
3861,49.8453
3861.5,49.8454
3862,49.8455
3862.5,49.8456
3863,49.8457
3863.5,49.8458
3864,49.846
3864.5,49.8461
3865,49.8462
3865.5,49.8463
3866,49.8464
3866.5,49.8465
3867,49.8466
3867.5,49.8467
3868,49.8468
3868.5,49.8469
3869,49.847
3869.5,49.8471
3870,49.8472
3870.5,49.8473
3871,49.8475
3871.5,49.8476
3872,49.8477
3872.5,49.8478
3873,49.8479
3873.5,49.848
3874,49.8481
3874.5,49.8482
3875,49.8483
3875.5,49.8484
3876,49.8485
3876.5,49.8486
3877,49.8487
3877.5,49.8488
3878,49.8489
3878.5,49.849
3879,49.8492
3879.5,49.8493
3880,49.8494
3880.5,49.8495
3881,49.8496
3881.5,49.8497
3882,49.8498
3882.5,49.8499
3883,49.85
3883.5,49.8501
3884,49.8502
3884.5,49.8503
3885,49.8504
3885.5,49.8505
3886,49.8506
3886.5,49.8507
3887,49.8508
3887.5,49.8509
3888,49.851
3888.5,49.8511
3889,49.8512
3889.5,49.8514
3890,49.8515
3890.5,49.8516
3891,49.8517
3891.5,49.8518
3892,49.8519
3892.5,49.852
3893,49.8521
3893.5,49.8522
3894,49.8523
3894.5,49.8524
3895,49.8525
3895.5,49.8526
3896,49.8527
3896.5,49.8528
3897,49.8529
3897.5,49.853
3898,49.8531
3898.5,49.8532
3899,49.8533
3899.5,49.8534
3900,49.8535
3900.5,49.8536
3901,49.8537
3901.5,49.8538
3902,49.8539
3902.5,49.854
3903,49.8541
3903.5,49.8542
3904,49.8543
3904.5,49.8544
3905,49.8545
3905.5,49.8546
3906,49.8547
3906.5,49.8548
3907,49.855
3907.5,49.8551
3908,49.8552
3908.5,49.8553
3909,49.8554
3909.5,49.8555
3910,49.8556
3910.5,49.8557
3911,49.8558
3911.5,49.8559
3912,49.856
3912.5,49.8561
3913,49.8562
3913.5,49.8563
3914,49.8564
3914.5,49.8565
3915,49.8566
3915.5,49.8567
3916,49.8568
3916.5,49.8569
3917,49.857
3917.5,49.8571
3918,49.8572
3918.5,49.8573
3919,49.8574
3919.5,49.8575
3920,49.8576
3920.5,49.8577
3921,49.8578
3921.5,49.8579
3922,49.858
3922.5,49.8581
3923,49.8582
3923.5,49.8583
3924,49.8584
3924.5,49.8585
3925,49.8586
3925.5,49.8587
3926,49.8588
3926.5,49.8589
3927,49.859
3927.5,49.8591
3928,49.8592
3928.5,49.8593
3929,49.8594
3929.5,49.8594
3930,49.8595
3930.5,49.8596
3931,49.8597
3931.5,49.8598
3932,49.8599
3932.5,49.86
3933,49.8601
3933.5,49.8602
3934,49.8603
3934.5,49.8604
3935,49.8605
3935.5,49.8606
3936,49.8607
3936.5,49.8608
3937,49.8609
3937.5,49.861
3938,49.8611
3938.5,49.8612
3939,49.8613
3939.5,49.8614
3940,49.8615
3940.5,49.8616
3941,49.8617
3941.5,49.8618
3942,49.8619
3942.5,49.862
3943,49.8621
3943.5,49.8622
3944,49.8623
3944.5,49.8624
3945,49.8625
3945.5,49.8626
3946,49.8627
3946.5,49.8628
3947,49.8629
3947.5,49.8629
3948,49.863
3948.5,49.8631
3949,49.8632
3949.5,49.8633
3950,49.8634
3950.5,49.8635
3951,49.8636
3951.5,49.8637
3952,49.8638
3952.5,49.8639
3953,49.864
3953.5,49.8641
3954,49.8642
3954.5,49.8643
3955,49.8644
3955.5,49.8645
3956,49.8646
3956.5,49.8647
3957,49.8648
3957.5,49.8649
3958,49.8649
3958.5,49.865
3959,49.8651
3959.5,49.8652
3960,49.8653
3960.5,49.8654
3961,49.8655
3961.5,49.8656
3962,49.8657
3962.5,49.8658
3963,49.8659
3963.5,49.866
3964,49.8661
3964.5,49.8662
3965,49.8663
3965.5,49.8664
3966,49.8665
3966.5,49.8665
3967,49.8666
3967.5,49.8667
3968,49.8668
3968.5,49.8669
3969,49.867
3969.5,49.8671
3970,49.8672
3970.5,49.8673
3971,49.8674
3971.5,49.8675
3972,49.8676
3972.5,49.8677
3973,49.8678
3973.5,49.8678
3974,49.8679
3974.5,49.868
3975,49.8681
3975.5,49.8682
3976,49.8683
3976.5,49.8684
3977,49.8685
3977.5,49.8686
3978,49.8687
3978.5,49.8688
3979,49.8689
3979.5,49.869
3980,49.869
3980.5,49.8691
3981,49.8692
3981.5,49.8693
3982,49.8694
3982.5,49.8695
3983,49.8696
3983.5,49.8697
3984,49.8698
3984.5,49.8699
3985,49.87
3985.5,49.87
3986,49.8701
3986.5,49.8702
3987,49.8703
3987.5,49.8704
3988,49.8705
3988.5,49.8706
3989,49.8707
3989.5,49.8708
3990,49.8709
3990.5,49.871
3991,49.871
3991.5,49.8711
3992,49.8712
3992.5,49.8713
3993,49.8714
3993.5,49.8715
3994,49.8716
3994.5,49.8717
3995,49.8718
3995.5,49.8719
3996,49.8719
3996.5,49.872
3997,49.8721
3997.5,49.8722
3998,49.8723
3998.5,49.8724
3999,49.8725
3999.5,49.8726
4000,49.8727
4000.5,49.8727
4001,49.8728
4001.5,49.8729
4002,49.873
4002.5,49.8731
4003,49.8732
4003.5,49.8733
4004,49.8734
4004.5,49.8735
4005,49.8735
4005.5,49.8736
4006,49.8737
4006.5,49.8738
4007,49.8739
4007.5,49.874
4008,49.8741
4008.5,49.8742
4009,49.8743
4009.5,49.8743
4010,49.8744
4010.5,49.8745
4011,49.8746
4011.5,49.8747
4012,49.8748
4012.5,49.8749
4013,49.875
4013.5,49.875
4014,49.8751
4014.5,49.8752
4015,49.8753
4015.5,49.8754
4016,49.8755
4016.5,49.8756
4017,49.8757
4017.5,49.8757
4018,49.8758
4018.5,49.8759
4019,49.876
4019.5,49.8761
4020,49.8762
4020.5,49.8763
4021,49.8763
4021.5,49.8764
4022,49.8765
4022.5,49.8766
4023,49.8767
4023.5,49.8768
4024,49.8769
4024.5,49.877
4025,49.877
4025.5,49.8771
4026,49.8772
4026.5,49.8773
4027,49.8774
4027.5,49.8775
4028,49.8776
4028.5,49.8776
4029,49.8777
4029.5,49.8778
4030,49.8779
4030.5,49.878
4031,49.8781
4031.5,49.8782
4032,49.8782
4032.5,49.8783
4033,49.8784
4033.5,49.8785
4034,49.8786
4034.5,49.8787
4035,49.8787
4035.5,49.8788
4036,49.8789
4036.5,49.879
4037,49.8791
4037.5,49.8792
4038,49.8793
4038.5,49.8793
4039,49.8794
4039.5,49.8795
4040,49.8796
4040.5,49.8797
4041,49.8798
4041.5,49.8798
4042,49.8799
4042.5,49.88
4043,49.8801
4043.5,49.8802
4044,49.8803
4044.5,49.8803
4045,49.8804
4045.5,49.8805
4046,49.8806
